commence_time,home_team,away_team,home_resolved,away_resolved,event_name
2025-10-04T15:30:00Z,Claudio Iancu,Kevin Caperna,False,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T15:30:00Z,Dario Bellandi,Claudio Ribeiro,False,True,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T15:30:00Z,Nicolo Solli,Daniel Karlsson,False,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T15:30:00Z,Theodor Berggren,Daniele Battaglia,True,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T15:30:00Z,Emanuele Tetti,Dimitrios Tzeiranidis,False,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T15:30:00Z,Dylan Hazan,Igor Wojtas,False,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T15:30:00Z,Francesco Nuzzi,Lucas Rodrigues,False,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T15:30:00Z,Gabriele Cera,Francesco Tumminiello,False,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T15:30:00Z,Gabriele Casella,Rob Earls,False,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T15:30:00Z,Pietro Mochetti,Jack Foote,False,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T15:30:00Z,Niko Ceraglia,Lorenzo de Nigris,False,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T15:30:00Z,Luca Borando,Tariel Abbasov,False,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T15:30:00Z,Simone D'Anna,Nicolas Barna,False,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T16:00:00Z,Veronika Smolkova,Ana Carolina Araujo,False,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T16:00:00Z,Monika Chochlíková,Atenea Flores,False,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T16:00:00Z,Karol Ryšavý,Ayton De Paepe,False,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T16:00:00Z,Vlasto Cepo,Daniel Schwindt,True,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T16:00:00Z,Marco Novák,Daniel Solaja,False,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T16:00:00Z,Krzysztof Jotko,Hojat Khajevand,True,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T16:00:00Z,Ivan Buchinger,Richie Smullen,False,True,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T16:00:00Z,Samuel Kristofic,Jaime Cordero,False,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T16:00:00Z,Jorick Montagnac,Mateusz Duczmal,False,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T16:00:00Z,Tomáš Cigánik,Konrad Dyrschka,False,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T16:30:00Z,Alexander O'Sullivan,Manuel Lancioli,False,False,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T17:00:00Z,Kerim Engizek,Dominik Humburger,False,True,UFC 320: Ankalaev vs. Pereira 2
2025-10-04T22:00:00Z,Mike Perry,Jeremy Stephens,True,True,UFC 320: Ankalaev vs. Pereira 2
2025-10-05T02:15:00Z,Abusupyian Magomedov,Joseph Pyfer,False,False,UFC 320: Ankalaev vs. Pereira 2
2025-09-27T14:45:00Z,Yanis Ghemmouri,Izzeddine Al Derbani,True,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Adam Darby,Robert Alexandru Constantin,True,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Malik Basahel,Ahmed Mostafa,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Anthony Orozco,Aldo Pereira,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Badreddine Diani,Amir Fazli,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Yanis Ghemmouri,Assem Ghanem,True,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Ben Ellis,Max Lally,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Conor McCarthy,Diego Visanzay,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Keith Keogh,Damien McKenna,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Kenny Mokhonoana,Damon Donald,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Eimear Darcy,Justyna Kulinska,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Ryan Hall,Gabriele Galluccio,True,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Gary Priestly,Gary Rooney,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Ger Harris,Jonny Touma,True,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Hussein Salem,Izzeddine Al Derbani,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Islam Reda,Taha Bendaoud,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Xavier Alaoui,Islam Youssef,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Jamie Abbott,Matthew Friel,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Joe Doyle,Jamie McGowan,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Stephen Costello,Manuel Del Valle,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Mohsen Mohammadseifi,Mohammad Fahmi,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Moktar Benkaci,Nawras Abzakh,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Norbert Pietrzak,Trevor Makengo,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T16:00:00Z,Salah Eddine Hamli,Souhil Tairi,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T17:00:00Z,Mohammad Alaqraa,Ayman Galal,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T17:00:00Z,Luan Duarte,Leon Hill,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T19:00:00Z,Alvi Dasuyev,Daniil Prikaza,True,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T19:00:00Z,Daniel Holt,Oscar Mendez,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T19:00:00Z,Gocha Shainidze,Magomed Nazurov,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T19:00:00Z,Guilherme Soares,Robin Roos,False,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T20:00:00Z,Jefferson Nascimento,Baysangur Makaev,True,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-27T21:15:00Z,Lucas Almeida,Walter Cogliandro,True,False,UFC Fight Night: Ulberg vs. Reyes
2025-09-13T16:00:00Z,Hugo Vach,Abdullah Sultani,False,False,UFC Fight Night: Lopes vs. Silva
2025-09-13T16:00:00Z,Arian Sadiković,Dawid Jarowienko,False,False,UFC Fight Night: Lopes vs. Silva
2025-09-13T16:00:00Z,Mohammed Walid,David Dvorak,False,True,UFC Fight Night: Lopes vs. Silva
2025-09-13T16:00:00Z,Edgar Delgado,Khalid Taha,False,True,UFC Fight Night: Lopes vs. Silva
2025-09-13T16:00:00Z,Mateusz Strzelczyk,Emilio Quissua,False,True,UFC Fight Night: Lopes vs. Silva
2025-09-13T16:00:00Z,Emir-Can Al,Lukáš Eliáš,False,False,UFC Fight Night: Lopes vs. Silva
2025-09-13T16:00:00Z,Gjoni Palokaj,Jakub Batfalsky,False,False,UFC Fight Night: Lopes vs. Silva
2025-09-13T16:00:00Z,Lazar Todev,Luis Henrique Barbosa,False,True,UFC Fight Night: Lopes vs. Silva
2025-09-13T16:00:00Z,Mochamed Machaev,Wanderley Junior,False,False,UFC Fight Night: Lopes vs. Silva
2025-09-13T17:05:00Z,Matthew Elliott,Alexis Tsarmantidis,False,False,UFC Fight Night: Lopes vs. Silva
2025-09-13T18:20:00Z,Ieuan Mackenzie,Keir Harvie,False,False,UFC Fight Night: Lopes vs. Silva
2025-09-13T18:45:00Z,Connor Patterson,Jake McHugh,False,False,UFC Fight Night: Lopes vs. Silva
2025-09-13T19:10:00Z,Giovanni Fernandez,Sam Kelly,False,False,UFC Fight Night: Lopes vs. Silva
2025-09-13T19:30:00Z,Alice Pereira,Montserrat Rendon,True,False,UFC Fight Night: Lopes vs. Silva
2025-09-13T20:45:00Z,Jesus Santos Aguilar,Luis Gurule,False,True,UFC Fight Night: Lopes vs. Silva
2025-09-13T20:55:00Z,Andrew Fisher,Orlando Wilson Prins,False,False,UFC Fight Night: Lopes vs. Silva
2025-09-13T22:45:00Z,Carlos Diego Ferreira,Alex Hernandez,True,False,UFC Fight Night: Lopes vs. Silva
2025-08-23T16:00:00Z,Alin Nechita,Naim Hebbar,False,False,UFC Fight Night: Walker vs. Zhang
2025-08-23T16:00:00Z,Yuri Farcas,Asadulla Nasipov,False,False,UFC Fight Night: Walker vs. Zhang
2025-08-23T16:00:00Z,Sofian Laïdouni,Cihad Kepenek,False,False,UFC Fight Night: Walker vs. Zhang
2025-08-23T16:00:00Z,Miloš Cvjetićanin,Colin George,False,False,UFC Fight Night: Walker vs. Zhang
2025-08-23T16:00:00Z,Mory Kromah,Cristian Ristea,False,False,UFC Fight Night: Walker vs. Zhang
2025-08-23T16:00:00Z,Tayfun Özcan,Don Sno,False,False,UFC Fight Night: Walker vs. Zhang
2025-08-23T16:00:00Z,Mike Kena,Errol Koning,False,False,UFC Fight Night: Walker vs. Zhang
2025-08-23T16:00:00Z,Rade Opacic,Ionut Iancu,False,False,UFC Fight Night: Walker vs. Zhang
2025-08-23T16:00:00Z,Nabil Khachab,Nathan Cook,False,False,UFC Fight Night: Walker vs. Zhang
2025-08-23T18:00:00Z,Chico Kwasi,Mehdi Ait El Hadj,False,False,UFC Fight Night: Walker vs. Zhang
2025-08-23T19:00:00Z,Levi Rigters,Ben Sosoli,False,True,UFC Fight Night: Walker vs. Zhang
2025-08-17T00:00:00Z,Alex Hernandez,Chase Hooper,False,True,UFC 319: Du Plessis vs. Chimaev
2025-08-17T00:00:00Z,Jessica Andrade,Lupita Godinez,True,False,UFC 319: Du Plessis vs. Chimaev
2025-08-17T03:15:00Z,Geoffrey Neal,Carlos Prates,False,True,UFC 319: Du Plessis vs. Chimaev
2025-08-09T13:00:00Z,Radek Rousal,Adrian Hamerski,False,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T15:00:00Z,Shadrick Dju Yemba,Abdoul Razac Sankara,False,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T16:00:00Z,Elbert Lukas Steyn,Abderrahman Errachidy,False,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T16:00:00Z,British Boloyoang,Ayinda Octave,False,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T16:00:00Z,Desmond Awa Tamungang,Kunle Lawal,False,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T16:00:00Z,Wilker Nsamo,Dwight Joseph,False,True,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T16:00:00Z,Osvaldo Benedito,Emilios Dassi,False,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T16:00:00Z,Shido Boris Esperanca,Ibrahima Mane,False,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T16:00:00Z,Wasiu Adeshina,Jean-Jacques Lubaya,False,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T16:00:00Z,Patrick Ocheme,Mohamed Camara,False,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T16:00:00Z,Sanon Sadeck,Yabna N'Tchalá,False,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T17:00:00Z,Radek Roušal,Adrian Hamerski,False,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T17:00:00Z,Borys Dzikowski,Alain Van De Merckt,False,True,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T17:00:00Z,Bartosz Szewczyk,Dawid Kasperski,True,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T17:00:00Z,David Zawada,Kamil Oniszczuk,True,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T17:00:00Z,Dominik Humburger,Mark De La Rosa,True,True,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T17:00:00Z,Eduard Kexel,Josef Stummer,False,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T17:00:00Z,Piotr Wawrzyniak,Hojat Khajevand,False,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T17:00:00Z,Kerim Engizek,Mick Stanton,False,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T17:00:00Z,Krzysztof Jotko,Marek Mazuch,True,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T17:00:00Z,Michal Gniady,Viktor Cervinsky,False,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T18:00:00Z,Michal Michalski,Andi Vrtacic,False,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T18:00:00Z,Cecilie Bolander,Lucia Szabová,False,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T18:00:00Z,Oskar Szczepaniak,Daniel Skibiński,False,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T18:00:00Z,Ewelina Woźniak,Monika Kučinič,False,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-09T18:00:00Z,Piotr Kuberski,Radoslaw Paczuski,False,False,UFC Fight Night: Dolidze vs. Hernandez
2025-08-10T01:15:00Z,Ode Osbourne,Stephen Erceg,True,False,UFC Fight Night: Dolidze vs. Hernandez
2025-07-27T02:00:00Z,Erick Viscondi,Chris Mecate,False,False,UFC Fight Night: Whittaker vs. De Ridder
2025-07-27T02:00:00Z,Jose Augusto,Marek Samociuk,True,False,UFC Fight Night: Whittaker vs. De Ridder
2025-07-27T02:10:00Z,Shealor Ladd,Pedro Lay Jr.,False,False,UFC Fight Night: Whittaker vs. De Ridder
2025-07-27T02:35:00Z,Noah Bey,Cedric Manhoef,False,False,UFC Fight Night: Whittaker vs. De Ridder
2025-07-27T03:00:00Z,Edmund Kwan,Loai Abushaar,False,False,UFC Fight Night: Whittaker vs. De Ridder
2025-07-27T03:25:00Z,Isaac Thomson,Jeremy Henry,True,False,UFC Fight Night: Whittaker vs. De Ridder
2025-07-27T03:50:00Z,Chris Gonzalez,Jacob Rosales,False,True,UFC Fight Night: Whittaker vs. De Ridder
2025-07-27T04:15:00Z,Rafael do Nascimento,Arnold Jimenez,False,False,UFC Fight Night: Whittaker vs. De Ridder
2025-07-19T13:00:00Z,Wojciech Kazieczko,Dawid Kareta,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T13:00:00Z,Dawid Kuczmarski,Michal Guzik,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T14:00:00Z,Abdoullah Kane,Joffie Houlton,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T14:00:00Z,Abraham Bably,Paul-Emmanuel Gnaze,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T14:00:00Z,Asiashu Tshitamba,Karim Henniene,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T14:00:00Z,Shannon van Tonder,Boule Godogo,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T14:00:00Z,Juliet Ukah,Ceileigh Niedermayr,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T14:00:00Z,Simbarashe Hokonya,Frans Mlambo,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T14:00:00Z,Jashell Ticha Awa,Justin Clarke,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T14:00:00Z,Nkosi Ndebele,Mahmoud Atef,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T14:00:00Z,Maxwell Djantou Nana,Mickaël Groguhe,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T16:00:00Z,Adam Niedzwiedz,Adrian Zielinski,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T16:00:00Z,Adam Niedźwiedź,Adrian Zielinski,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T16:00:00Z,Leo Brichta,Adam Soldaev,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T16:00:00Z,Wiktoria Czyżewska,Bianca Sattelmayer,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T16:00:00Z,Igor Włodarczyk,Dominik Gabner,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T16:00:00Z,Grzegorz Stabach,Karol Durszlewicz,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T16:00:00Z,Ibragim Chuzhigaev,Marcin Wojcik,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T16:00:00Z,Matheus Scheffel,Michal Martínek,True,True,UFC 318: Holloway vs. Poirier 3
2025-07-19T18:10:00Z,Denis Goltsov,Corey Anderson,False,True,UFC 318: Holloway vs. Poirier 3
2025-07-19T18:45:00Z,Makkasharip Zaynukov,Takeshi Izumi,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T19:00:00Z,Akhmed Magomedov,AJ McKee,False,True,UFC 318: Holloway vs. Poirier 3
2025-07-19T19:25:00Z,Sumiko Inaba,Dakota Ditcheva,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T19:55:00Z,Costello Van Steenis,Johnny Eblen,False,False,UFC 318: Holloway vs. Poirier 3
2025-07-19T21:00:00Z,Lorenz Larkin,Randall Wallace,True,True,UFC 318: Holloway vs. Poirier 3
2025-07-20T02:00:00Z,Dan Ige,Patricio Freire,True,False,UFC 318: Holloway vs. Poirier 3
2025-07-20T02:45:00Z,Dan Ige,Patricio Pitbull,True,True,UFC 318: Holloway vs. Poirier 3
2025-07-20T03:45:00Z,Paulo Henrique Costa,Roman Kopylov,True,True,UFC 318: Holloway vs. Poirier 3
2025-07-12T17:00:00Z,Callum Haughian,Joshua Adeboye,False,False,UFC Fight Night: Lewis vs. Teixeira
2025-07-12T17:00:00Z,Shajidul Haque,Jawany Scott,False,False,UFC Fight Night: Lewis vs. Teixeira
2025-07-12T17:05:00Z,Tom Creasey,Raz Bring,False,False,UFC Fight Night: Lewis vs. Teixeira
2025-07-12T17:30:00Z,Ali Taleb,Antonio Amodeo,False,False,UFC Fight Night: Lewis vs. Teixeira
2025-07-12T17:55:00Z,Mitchell Goode,Tye Palmer,False,False,UFC Fight Night: Lewis vs. Teixeira
2025-07-12T18:20:00Z,Rafael Aronov,Brad Wheeler,False,False,UFC Fight Night: Lewis vs. Teixeira
2025-07-12T18:45:00Z,Joe Middleton,Naglis Kanisauskas,False,False,UFC Fight Night: Lewis vs. Teixeira
2025-07-12T19:10:00Z,Jack Humphries,Rory Evans,False,False,UFC Fight Night: Lewis vs. Teixeira
2025-07-12T19:25:00Z,Ollie Sarwa,Damiano Scogna,False,False,UFC Fight Night: Lewis vs. Teixeira
2025-07-12T19:35:00Z,Tariq Pell,Adam Shelley,False,False,UFC Fight Night: Lewis vs. Teixeira
2025-07-12T20:00:00Z,Weslley Maia,Aidan Stephen,False,False,UFC Fight Night: Lewis vs. Teixeira
2025-07-12T20:25:00Z,Anthony Orozco,Luan Duarte,False,False,UFC Fight Night: Lewis vs. Teixeira
2025-07-12T20:50:00Z,Leon Hill,Steven Hill,False,False,UFC Fight Night: Lewis vs. Teixeira
2025-07-12T21:15:00Z,Shirzad Qadrian,Cameron Else,False,True,UFC Fight Night: Lewis vs. Teixeira
2025-06-28T14:00:00Z,Adam Palasz,Kasim Aras,False,False,UFC 317: Topuria vs. Oliveira
2025-06-28T14:00:00Z,Zhalgas Zhumagulov,Beno Adamia,True,False,UFC 317: Topuria vs. Oliveira
2025-06-28T14:00:00Z,Joilton Lutterbach,Kaik Brito,True,True,UFC 317: Topuria vs. Oliveira
2025-06-28T16:00:00Z,Tomáš Cigánik,Ahmad Halimson,False,False,UFC 317: Topuria vs. Oliveira
2025-06-28T16:00:00Z,Altin Zenuni,Tibor Balázs,False,False,UFC 317: Topuria vs. Oliveira
2025-06-28T16:00:00Z,Jonas Mågård,Farbod Iran Nezhad,False,False,UFC 317: Topuria vs. Oliveira
2025-06-28T16:00:00Z,Marek Bartl,Omar Amasha,False,False,UFC 317: Topuria vs. Oliveira
2025-06-28T16:00:00Z,Vojto Barborík,Richie Smullen,False,True,UFC 317: Topuria vs. Oliveira
2025-06-28T17:00:00Z,Adam Cullen,Lukas Cruz,False,False,UFC 317: Topuria vs. Oliveira
2025-06-28T17:00:00Z,Sheldon Ryan,Brad Camps,False,False,UFC 317: Topuria vs. Oliveira
2025-06-28T17:00:00Z,Chris Price,Tony Silva,True,False,UFC 317: Topuria vs. Oliveira
2025-06-28T17:00:00Z,Christian Eckerlin,Robert Pukač,False,False,UFC 317: Topuria vs. Oliveira
2025-06-28T17:00:00Z,Shay Ingram,Farukh Aligadzhiev,False,False,UFC 317: Topuria vs. Oliveira
2025-06-28T17:00:00Z,Fran Breen,Mario Ferreira,False,False,UFC 317: Topuria vs. Oliveira
2025-06-28T17:00:00Z,James Power,Omar Tugarev,False,False,UFC 317: Topuria vs. Oliveira
2025-06-28T17:00:00Z,Mariusz Mikolajewski,Samir Selmi,False,False,UFC 317: Topuria vs. Oliveira
2025-06-28T17:00:00Z,Yusuf Nazokatov,Ryan Campbell,False,False,UFC 317: Topuria vs. Oliveira
2025-06-28T17:00:00Z,Teddy Adlington-Stringer,Torpal Merjoev,False,False,UFC 317: Topuria vs. Oliveira
2025-06-28T18:25:00Z,Ghassan Abdenabi,Ashlee Evans-Smith,False,True,UFC 317: Topuria vs. Oliveira
2025-06-28T19:00:00Z,Joe Fields,Davide Scarano,False,False,UFC 317: Topuria vs. Oliveira
2025-06-28T19:10:00Z,Connor Wilson,Florian Doskja,False,False,UFC 317: Topuria vs. Oliveira
2025-06-28T20:50:00Z,Michael Pagani,Tim Wilde,False,False,UFC 317: Topuria vs. Oliveira
2025-06-28T21:40:00Z,Liam Gittins,Alessandro Giordano,False,False,UFC 317: Topuria vs. Oliveira
2025-06-29T02:00:00Z,Niklas Stolze,Jessin Ayari,True,True,UFC 317: Topuria vs. Oliveira
2025-06-21T17:30:00Z,Melissa Mullins,Darya Zheleznyakova,True,False,UFC Fight Night: Hill vs. Rountree Jr.
2025-06-21T18:30:00Z,Seok Hyun Ko,Oban Elliott,False,True,UFC Fight Night: Hill vs. Rountree Jr.
2025-06-22T00:00:00Z,Mariya Agapova,Jessica Eye,True,True,UFC Fight Night: Hill vs. Rountree Jr.
2025-06-14T13:05:00Z,Iuri Fernandes,Samuele Pugliese,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T13:30:00Z,Iraj Azizpour,Ionut Iancu,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T14:00:00Z,Phil De Fries,Arkadiusz Wrzosek,True,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T14:00:00Z,Ayton De Paepe,Roman Paulus,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T14:00:00Z,Daniel Skvor,Lucas Alsina,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T14:00:00Z,Ivan Buchinger,Vladimír Lengál,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T14:00:00Z,Karol Rosa,Jakub Batfalsky,True,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T14:00:00Z,Kacper Formela,Roman Szymanski,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T14:00:00Z,Kamil Szkaradek,Kenji Bortoluzzi,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T14:00:00Z,Makhmud Muradov,Patrik Kincl,True,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T14:00:00Z,Sebastian Przybysz,Oleksii Polischuk,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T14:15:00Z,Asadulla Nasipov,Anis Bouzid,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T14:45:00Z,Colin George,Nico Horta,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T15:00:00Z,Miloš Cvjetićanin,Cem Aygun,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T15:45:00Z,Berjan Peposhi,Deniz Demirkapu,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T15:55:00Z,Serkan Ozcaglayan,Mohamed Touchassie,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T16:00:00Z,Alina Dalaslan,Róża Gumienna,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T16:00:00Z,Bojan Veličković,Ronald Paradeiser,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T16:00:00Z,Damian Piwowarczyk,Cedric Lushima,True,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T16:00:00Z,Jan Stanovský,Daniel Solaja,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T16:00:00Z,Jaime Cordero,David Hosek,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T16:00:00Z,Hadji Ndiaye,Wojciech Kawa,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T16:00:00Z,Islam Djabrailov,Marcelo Morrelli,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T16:00:00Z,Karol Ryšavý,Jakub Batfalsky,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T16:00:00Z,Wiktor Zalewski,Mateusz Pawlik,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T16:15:00Z,Mory Kromah,Alin Nechita,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T16:45:00Z,Bahram Rajabzadeh,Asdren Gashi,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T17:00:00Z,Karlos Vémola,Attila Végh,True,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T17:15:00Z,Kevin Tariq Osaro,Luijg Gashi,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T17:45:00Z,Ben Sosoli,Sofian Laïdouni,True,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T18:15:00Z,Iliass Hammouche,Mesud Selimovic,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T19:45:00Z,Petchpanomrung Kiatmoo9,Miguel Trindade,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T20:30:00Z,Donovan Wisse,Michael Boapeah,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T22:15:00Z,Tarik Khbabez,Sergej Maslobojev,False,False,UFC Fight Night: Usman vs. Buckley
2025-06-14T22:55:00Z,Rico Verhoeven,Artem Vakhitov,False,True,UFC Fight Night: Usman vs. Buckley
2025-06-15T02:00:00Z,Joshua Van,Brandon Royval,True,True,UFC Fight Night: Usman vs. Buckley
2025-06-07T23:35:00Z,Ariane Lipski,Wang Cong,False,True,UFC 316: Dvalishvili vs. O'Malley 2
2025-06-08T00:40:00Z,Waldo Cortes-Acosta,Sergey Spivak,True,False,UFC 316: Dvalishvili vs. O'Malley 2
2025-06-08T03:05:00Z,Kelvin Gastelum,Joseph Pyfer,True,False,UFC 316: Dvalishvili vs. O'Malley 2
2025-05-31T14:30:00Z,Antonio Amodeo,Manuel Lancioli,False,False,UFC Fight Night: Blanchfield vs. Barber
2025-05-31T14:30:00Z,Pietro Mochetti,Dimitrios Tzeiranidis,False,False,UFC Fight Night: Blanchfield vs. Barber
